COHORT: INITIAL-DISCOVERY; APPROACH: RESULTS_COMBINED_P; VARIANT GROUP: ALL_MISSENSE_SNPEFF; MAF: 0.001; NUMVAR >= 3
GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GBA	82.83120403229958	4.374800117690205e-17	16.35904178487418	1.21058e-05	8.51999e-14	17.0	85.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
P2RY10	20.49505107477776	3.544509999999998e-05	4.450443794050646	NA	3.54451e-05	NA	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
ABCC3	24.071104307595807	7.729573736157663e-05	4.1118444555175095	0.060822	9.74912e-05	62.0	346.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
DCDC2C	22.68493802888747	0.00014636267607667	3.834569658527422	3.77936e-05	0.313769	10.0	59.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
CRTAC1	21.945503086214856	0.00020548897398948944	3.68721147628908	0.00229725	0.00747113	28.0	155.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
RPS20	16.944143306390398	0.0002092310000000002	3.679373969271635	NA	0.000209231	NA	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
NCAM1	20.891660058576903	0.0003327215662253557	3.4779190482772044	0.103627	0.000280518	23.0	151.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
CCDC73	20.404449214716095	0.0004154649833621748	3.3814655739819943	0.000456197	0.0812976	25.0	137.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
SBK1	15.396003277303608	0.00045373299999999995	3.343199633348669	NA	0.000453733	NA	69.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
IRX6	19.836050385463324	0.0005380225512144768	3.2691995204995035	0.151714	0.000324811	12.0	107.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
SEPTIN5	19.77072964817613	0.0005542217870251692	3.2563164056580356	0.71969	7.07449e-05	5.0	63.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
ZNF433-AS1	19.54682677694032	0.000613498945493055	3.212186179419358	0.433162	0.000131465	31.0	159.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
IPO4	19.326001830481605	0.0006780964494119501	3.168708529631005	0.0275843	0.00230542	30.0	209.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
XKR7	18.642291354961607	0.0009238591727986028	3.0343942248163525	0.000483158	0.185263	13.0	105.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
ZNFX1	18.463712109084113	0.001001406208238176	2.999389720511281	0.679757	0.00014398	45.0	273.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
RAP1A	13.709509884840969	0.0010544299999999996	2.976982246292259	NA	0.00105443	NA	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
ANGEL2	18.314296649981607	0.0010712055324148325	2.970127193005916	0.0097522	0.0108143	11.0	76.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
MAGT1	13.595775868703916	0.0011161299999999992	2.95228521848575	NA	0.00111613	NA	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
PLCD3	18.184213792330844	0.0011358735536624851	2.9446700119376	0.794098	0.000141734	28.0	160.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
KRT10	18.17859123468887	0.0011387540015729185	2.943570083908751	0.000366283	0.308143	17.0	104.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
FLNC	18.15742672902255	0.0011496614716461932	2.939430022811381	0.223171	0.000511125	80.0	487.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
LOC101928123	13.296729324389885	0.0012961400000000005	2.8873480864718406	NA	0.00129614	NA	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
LIG3	17.89024974265093	0.0012965577604637682	2.8872081310412394	0.0290087	0.00449421	16.0	158.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
FCAR	17.856745756592233	0.001316239761807677	2.8806649938939963	0.114835	0.00115447	11.0	70.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
KBTBD13	17.681417824924267	0.0014241485394176506	2.846444711201193	0.00961947	0.0150445	14.0	131.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
 
COHORT: INITIAL-DISCOVERY; APPROACH: RESULTS_COMBINED_P; VARIANT GROUP: ALL_LOF_HC_LOFTEE; MAF: 0.001; NUMVAR >= 3
GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
ZSCAN25	19.265127328392666	0.00069705772711694	3.156731254139867	0.437493	0.000149851	3.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
RHOT1	13.899407899260616	0.0009589189999999995	3.018218076185678	NA	0.000958919	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
KIF19	17.0643403772256	0.0018780941335594865	2.726282643879867	0.167308	0.00117763	3.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
TMEM252	11.04934212975028	0.00398718	2.3993341578058356	NA	0.00398718	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
OTUD7B	11.02521544659303	0.004035570000000001	2.394095115124925	NA	0.00403557	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
ACSL6	10.682687745104888	0.00478943	2.3197161697972724	NA	0.00478943	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
WDR33	10.536686233272489	0.0051521400000000064	2.2880123443281004	NA	0.00515214	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
RRP1B	10.29113075744051	0.0058251799999999975	2.2346906502506227	NA	0.00582518	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
ENOX2	10.244980371941054	0.00596116	2.224669221370562	NA	0.00596116	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
EME2	10.158803882347758	0.006223629999999997	2.2059562344204813	NA	0.00622363	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
CTSA	10.058871847119946	0.006542500000000005	2.184256268688081	NA	0.0065425	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
NUP160	10.00938000483828	0.006706420000000004	2.1735092516870043	NA	0.00670642	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
GLIPR2	9.97289635019981	0.006829879999999997	2.165586926742429	NA	0.00682988	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
SULT1E1	9.760796268004938	0.00759399	2.1195299790881994	NA	0.00759399	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
YJEFN3	9.666215420097965	0.00796174	2.0989920089183345	NA	0.00796174	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
RIPK2	9.458926481823658	0.008831209999999996	2.053979787892277	NA	0.00883121	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
NRBF2	9.402397647643175	0.009084380000000001	2.0417047075157733	NA	0.00908438	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
LIPN	9.379996986128694	0.0091867	2.0368404656724124	NA	0.0091867	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
CPLX3	9.132783756748037	0.010395400000000003	1.983158794985661	NA	0.0103954	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
INSM2	9.115848140782452	0.010483800000000003	1.9794812727049182	NA	0.0104838	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
CDC42BPB	9.07627580372755	0.010693299999999994	1.9708882488954382	NA	0.0106933	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
GJA8	9.05723327054463	0.010795600000000006	1.9667532153540377	NA	0.0107956	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
RANGAP1	9.039086200041307	0.010894000000000008	1.9628126290628864	NA	0.010894	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
RGP1	8.958679237504814	0.0113409	1.9453524789947862	NA	0.0113409	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
TRAPPC6A	8.94140096742757	0.011439300000000005	1.9416005503190956	NA	0.0114393	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
 
COHORT: INITIAL-DISCOVERY; APPROACH: RESULTS_COMBINED_P; VARIANT GROUP: ALL_LOF_HC_LOFTEE; MAF: 0.01; NUMVAR >= 3
GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
ZSCAN25	19.265127328392666	0.00069705772711694	3.156731254139867	0.437493	0.000149851	3.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	INITIAL-DISCOVERY
RHOT1	13.899407899260616	0.0009589189999999995	3.018218076185678	NA	0.000958919	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	INITIAL-DISCOVERY
TMEM252	11.04934212975028	0.00398718	2.3993341578058356	NA	0.00398718	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	INITIAL-DISCOVERY
OTUD7B	11.02521544659303	0.004035570000000001	2.394095115124925	NA	0.00403557	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	INITIAL-DISCOVERY
ACSL6	10.682687745104888	0.00478943	2.3197161697972724	NA	0.00478943	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	INITIAL-DISCOVERY
WDR33	10.536686233272489	0.0051521400000000064	2.2880123443281004	NA	0.00515214	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	INITIAL-DISCOVERY
RRP1B	10.29113075744051	0.0058251799999999975	2.2346906502506227	NA	0.00582518	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	INITIAL-DISCOVERY
ENOX2	10.244980371941054	0.00596116	2.224669221370562	NA	0.00596116	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	INITIAL-DISCOVERY
KLHL35	10.188801344634985	0.006130979999999998	2.212470100591703	NA	0.00613098	NA	21.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	INITIAL-DISCOVERY
EME2	10.158803882347758	0.006223629999999997	2.2059562344204813	NA	0.00622363	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	INITIAL-DISCOVERY
NUP160	10.00938000483828	0.006706420000000004	2.1735092516870043	NA	0.00670642	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	INITIAL-DISCOVERY
GLIPR2	9.97289635019981	0.006829879999999997	2.165586926742429	NA	0.00682988	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	INITIAL-DISCOVERY
FAAH2	9.786742119321245	0.007496109999999999	2.1251640491156762	NA	0.00749611	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	INITIAL-DISCOVERY
SULT1E1	9.760796268004938	0.00759399	2.1195299790881994	NA	0.00759399	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	INITIAL-DISCOVERY
YJEFN3	9.666215420097965	0.00796174	2.0989920089183345	NA	0.00796174	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	INITIAL-DISCOVERY
RIPK2	9.458926481823658	0.008831209999999996	2.053979787892277	NA	0.00883121	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	INITIAL-DISCOVERY
TMEM209	9.451290934976374	0.008864990000000001	2.0523217499612323	NA	0.00886499	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	INITIAL-DISCOVERY
NRBF2	9.402397647643175	0.009084380000000001	2.0417047075157733	NA	0.00908438	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	INITIAL-DISCOVERY
LIPN	9.379996986128694	0.0091867	2.0368404656724124	NA	0.0091867	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	INITIAL-DISCOVERY
RASAL3	9.20566583904921	0.0100234	1.9989849380721703	NA	0.0100234	NA	22.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	INITIAL-DISCOVERY
CPLX3	9.132783756748037	0.010395400000000003	1.983158794985661	NA	0.0103954	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	INITIAL-DISCOVERY
INSM2	9.115848140782452	0.010483800000000003	1.9794812727049182	NA	0.0104838	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	INITIAL-DISCOVERY
AOAH	9.090861323274465	0.010615600000000006	1.974055454222897	NA	0.0106156	NA	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	INITIAL-DISCOVERY
CDC42BPB	9.07627580372755	0.010693299999999994	1.9708882488954382	NA	0.0106933	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	INITIAL-DISCOVERY
GJA8	9.05723327054463	0.010795600000000006	1.9667532153540377	NA	0.0107956	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	INITIAL-DISCOVERY
 
COHORT: INITIAL-DISCOVERY; APPROACH: RESULTS_COMBINED_P; VARIANT GROUP: ALL_MODERATE_HIGH_IMPACT_SNPEFF; MAF: 0.001; NUMVAR >= 3
GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GBA	76.53317412938868	9.441816415490146e-16	15.024944448144831	0.013579	1.77078e-15	15.0	99.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	INITIAL-DISCOVERY
TREML1	28.290245354143245	1.0892412277597797e-05	4.9628759289830855	0.33677	2.13559e-06	9.0	73.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	INITIAL-DISCOVERY
KNOP1	25.05689266569559	4.90018880710462e-05	4.3097871860319055	0.0347264	0.000104305	18.0	112.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	INITIAL-DISCOVERY
P2RY10	17.70185236639317	0.00014324899999999992	3.8439084010952866	NA	0.000143249	NA	22.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	INITIAL-DISCOVERY
TUBA1B	17.357143190180675	0.00017019400000000006	3.769055754550036	NA	0.000170194	NA	18.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	INITIAL-DISCOVERY
H2BC21	22.353654066396402	0.00017041186577567498	3.768500168598163	0.00805997	0.00173633	3.0	16.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	INITIAL-DISCOVERY
RUBCN	20.942061156286663	0.00032515589908495567	3.487908362471692	0.144553	0.000196093	40.0	233.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	INITIAL-DISCOVERY
CELA3B	19.6189399035045	0.0005937528786089388	3.2263942718328504	0.457284	0.00012012	9.0	68.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	INITIAL-DISCOVERY
RPS20	14.825671542001578	0.0006034570000000001	3.21935367060068	NA	0.000603457	NA	19.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	INITIAL-DISCOVERY
ALOX12	19.55188103004782	0.000612094059011354	3.213181835745229	0.00352118	0.0161315	13.0	117.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	INITIAL-DISCOVERY
ALOX12-AS1	19.55188103004782	0.000612094059011354	3.213181835745229	0.00352118	0.0161315	13.0	117.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	INITIAL-DISCOVERY
ZNF567	19.526982381365677	0.0006190458428599586	3.208277188517985	0.3629	0.000158483	7.0	86.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	INITIAL-DISCOVERY
SEPT5-GP1BB	19.412648525607473	0.0006519845821410234	3.185762674161096	0.71969	8.46158e-05	5.0	112.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	INITIAL-DISCOVERY
ENDOU	19.35517963925525	0.0006691898984812878	3.174450623398446	0.00687814	0.00911182	15.0	81.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	INITIAL-DISCOVERY
MET	19.30391753387612	0.0006849155788060554	3.1643629553953616	0.0249452	0.00257763	25.0	224.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	INITIAL-DISCOVERY
XKR7	19.198691697638196	0.0007183500578463036	3.1436638689294423	0.000483158	0.140271	13.0	108.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	INITIAL-DISCOVERY
IPO4	19.188126085814147	0.0007217950750062042	3.141586085569565	0.113028	0.000602789	28.0	236.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	INITIAL-DISCOVERY
MOB1A	14.396386290295434	0.0007479360000000002	3.1261355626114664	NA	0.000747936	NA	17.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	INITIAL-DISCOVERY
NOP53	18.905927456174723	0.0008201049980153204	3.0861305413486577	0.0125628	0.00624516	28.0	146.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	INITIAL-DISCOVERY
ATP6V0E1	14.174527193293425	0.0008356809999999999	3.077959471817461	NA	0.000835681	NA	11.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	INITIAL-DISCOVERY
LRRC56	18.76985133458583	0.0008721314781817567	3.059418038066817	0.000988654	0.0849443	19.0	145.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	INITIAL-DISCOVERY
ADGB	18.549146912168787	0.0009635355159932043	3.0161322725854953	0.0474855	0.00197489	54.0	315.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	INITIAL-DISCOVERY
SEPTIN5	18.443030311892393	0.0010107927771497546	2.995337870091273	0.87292	0.000113285	6.0	68.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	INITIAL-DISCOVERY
BCO2	18.22427148688427	0.0011155591921861432	2.9525073808639695	0.00610799	0.0180614	13.0	107.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	INITIAL-DISCOVERY
OPRM1	18.143368401620585	0.0011569636384238028	2.9366802900370548	0.00598446	0.0191952	36.0	205.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	INITIAL-DISCOVERY
 
COHORT: INITIAL-DISCOVERY; APPROACH: RESULTS_COMBINED_P; VARIANT GROUP: ALL_MODERATE_HIGH_IMPACT_SNPEFF; MAF: 0.01; NUMVAR >= 3
GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GBA	91.63535379084804	5.916237648502759e-19	18.227954389211916	1.21058e-05	1.04386e-15	17.0	101.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	INITIAL-DISCOVERY
NCAM1	23.72263939678977	9.07778391430246e-05	4.042020159326479	0.249285	2.83138e-05	27.0	184.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	INITIAL-DISCOVERY
P2RY10	17.70185236639317	0.00014324899999999992	3.8439084010952866	NA	0.000143249	NA	22.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	INITIAL-DISCOVERY
ABCC3	22.517627189296356	0.00015805484905782966	3.8011921756437426	0.0556952	0.000231495	65.0	384.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	INITIAL-DISCOVERY
