GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
CCDC73	20.999820980998237	0.0018347518135074002	2.7364226743622933	0.000456197	0.742534545738044	0.0812976	25.0	69.0	137.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
LSR	20.88321536816381	0.0019253797392727353	2.715483602567776	0.050274	0.0172658535488151	0.0336307	25.0	72.0	149.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
LOC100288123	16.934840127598843	0.0019901134610603236	2.7011221627321396	0.0194533	NA	0.0108057	5.0	NA	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
STIMATE	16.92654611222304	0.001997508262583644	2.6995114155748916	0.0973217	NA	0.00216889	6.0	NA	42.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
NUP210	20.72643851223772	0.0020541601788716876	2.6873656940942583	0.0708268	0.0149254576408459	0.0298666	59.0	199.0	370.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
NDRG2	20.677956535448338	0.0020956627384255792	2.678678608437406	0.0407618	0.0163809192229125	0.0484448	41.0	50.0	199.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MRRF	20.52673235874858	0.002230452687999697	2.6516069845087045	0.369448	0.179904082298864	0.000524907	4.0	22.0	57.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ZNFX1	20.51819730576008	0.0022383077364980853	2.6500802041905196	0.679757	0.357992730612962	0.00014398	45.0	149.0	273.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
HP1BP3	20.49220198701776	0.0022623988882125206	2.6454308213040245	0.0565662	0.0949709014342828	0.00660735	6.0	37.0	70.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ANKRD55	20.27576937578471	0.002473061513590111	2.606765081099076	0.00061376	0.174651055325589	0.36898	17.0	58.0	110.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
DNAJC9-AS1	16.417716506446894	0.002506940035790587	2.60085605393038	0.0216512	NA	0.0125735	7.0	NA	41.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
XPNPEP1	20.202997637118568	0.0025481072453190107	2.593782297266793	0.556854	0.0003202538026636	0.230006	6.0	49.0	87.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ANGEL2	20.181567657115636	0.0025706276114317046	2.5899608319583995	0.0097522	0.393121913179058	0.0108143	11.0	33.0	76.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PNMA3	11.916036331346453	0.0025850300000000003	2.5875344124312165	NA	NA	0.00258503	NA	NA	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
IPO4	19.976893041492787	0.002795743637635685	2.55350265476637	0.0275843	0.722205463198752	0.00230542	30.0	128.0	209.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
DCAF12L2	16.115412473296793	0.0028681434977583806	2.5423991240204113	NA	0.154703760627877	0.00204683	NA	9.0	38.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PARP15	19.898699887388464	0.0028867313383594273	2.5395936330563504	0.388015	0.0004119159211578	0.29881	24.0	48.0	104.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RAP1A	16.03617482909292	0.002971004579050806	2.5270966788409117	NA	0.312443235681033	0.00105443	NA	6.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
LRRK2	19.81999403297872	0.0029812313551405684	2.5256043197197564	0.0024996	0.0502074479199019	0.395826	56.0	179.0	395.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
KIAA0922	11.596097681612497	0.0030334677533859	2.5180606173676994	NA	0.0030334677533859	NA	NA	148.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PLCD3	19.732348434583663	0.0030900178389119968	2.5100390133522916	0.794098	0.461133670125577	0.000141734	28.0	71.0	160.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
UMODL1	19.730986109054903	0.0030917389598066713	2.5097971813453404	0.0157957	0.0317920839346485	0.103422	68.0	180.0	348.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
XKR7	19.728651192592206	0.0030946909973880894	2.5093827084625433	0.000483158	0.580898103462391	0.185263	13.0	44.0	105.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RNF167	19.600705442099425	0.003260723989821576	2.486685961319954	0.00498826	0.0298384653408571	0.372422	15.0	35.0	84.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
NEUROD2	15.794075544493072	0.0033083047348598724	2.480394493505033	NA	0.177091052406892	0.00209973	NA	12.0	42.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MUC5AC	19.550383699896116	0.0033283782127944417	2.477767329497647	0.114305	0.205994224067954	0.00241417	61.0	211.0	135.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PARP9	19.542956251328256	0.003338479109479393	2.4764513370181005	0.101108	0.016752720582394	0.0336845	27.0	78.0	135.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
KBTBD13	19.472722975623817	0.003435481263525606	2.46401241567776	0.00961947	0.408341038379032	0.0150445	14.0	23.0	131.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ACADVL	19.38483211846141	0.003560746489619386	2.4484589451908345	0.0539832	0.0622577988078026	0.0183732	29.0	58.0	176.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CPD	19.356998991868053	0.0036013350429602137	2.44353647303579	0.401115	0.00917903930109	0.0170065	22.0	70.0	192.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CELA3A	19.291399796477663	0.0036987883975220866	2.4319405133499576	0.0544035	0.0040656222435038	0.292531	6.0	29.0	61.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SDR16C5	19.28514806084017	0.003708208855002753	2.4308358133568775	0.0272457	0.0428802683518319	0.0555556	6.0	38.0	57.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CAMP	19.231634383477353	0.0037898081030980947	2.4213827799726957	0.00960337	0.0339295897742974	0.204598	6.0	13.0	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ADORA1	19.231198988992602	0.003790479124580176	2.4213058908208955	0.141156	0.0020121481610491	0.234768	7.0	27.0	45.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CACNA1D	19.192887859680162	0.0038499787027644204	2.4145416729064277	0.105906	0.0022319446386079	0.28755	32.0	138.0	291.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SBK1	15.405745625771917	0.003929592164766558	2.405652520816018	NA	0.995140670694347	0.000453733	NA	15.0	69.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TBX18	19.132020421870997	0.0039463845502556915	2.4038005977668337	0.124655	0.0409468730093161	0.0137279	14.0	62.0	133.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
OR51I1	19.101052739010115	0.003996331226772088	2.39833852344959	0.379239	0.011547129402261	0.0162507	14.0	36.0	58.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ELL	19.067222363840308	0.004051598395057732	2.3923736095739168	0.0182339	0.199861417996854	0.0198608	17.0	74.0	140.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SPG11	19.040999803462242	0.004094948157271518	2.3877515921095283	0.6566	0.0001369826802584	0.815329	67.0	236.0	432.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
DMBX1	19.02324779775837	0.00412455074244258	2.3846233491028372	0.539205	0.0701050940928641	0.00195727	15.0	29.0	67.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MARC1	10.968884176080724	0.004150850242387498	2.381862935153878	NA	0.0041508502423875	NA	NA	27.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
IPP	18.993812918882604	0.004174094824552727	2.379437689120056	0.884062	0.0221931200187671	0.00382688	12.0	44.0	95.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MORN2	18.971399448202035	0.004212208568408633	2.3754901327699356	0.00987003	0.470673972856077	0.0163446	2.0	6.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ZNF350-AS1	15.151341555205068	0.004397401138873024	2.3568039154462923	0.277568	NA	0.00184739	18.0	NA	83.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TROVE2	10.840360221963163	0.004426349341907098	2.3539543131210556	NA	0.0044263493419071	NA	NA	41.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TIGD2	18.828935749118113	0.004462503067188505	2.350421472378331	0.0514714	0.107245370337452	0.0147708	7.0	37.0	64.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
AQR	18.803114383606566	0.004509391839500156	2.3458820254299675	0.00427104	0.0444024432361274	0.435527	18.0	97.0	149.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TRAPPC13	18.716973260204554	0.004669305846684184	2.33074767818379	0.000630285	0.237851863693845	0.575198	11.0	20.0	71.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
DCLK1	18.68008371267388	0.004739462360305521	2.3242709214473747	0.921921	0.203444123248723	0.000468309	4.0	35.0	63.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PRR15	18.661025083029926	0.004776108456585389	2.3209258197426412	0.0169926	0.0160052276247186	0.326053	4.0	14.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ATP9B	18.46911690776278	0.005160798949472122	2.2872830595186158	0.000696999	0.236544553901767	0.592021	43.0	104.0	246.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RPL13A	18.454122964081893	0.005192091882615977	2.2846576305836472	0.0843329	0.0262165370051678	0.0444801	6.0	11.0	52.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RPL5	18.452868412453235	0.005194718520361379	2.2844379800347596	0.0396723	0.0031348327411833	0.791241	2.0	8.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
GADD45G	18.385286865002385	0.005338136695071287	2.272610309313019	0.176821	0.220636704284145	0.002609	2.0	8.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
KRT10	18.364337885435884	0.005383369141202428	2.2689458393017845	0.000366283	0.911308932703478	0.308143	17.0	35.0	104.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ZNF777	18.358542856567702	0.005395947184553332	2.2679323098469277	0.610538	0.322945500168009	0.00052318	13.0	56.0	122.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ADNP2	18.324919884402675	0.005469490536365392	2.262053124772526	0.0702517	0.0054402684989852	0.274484	23.0	97.0	200.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
FAM83A	18.30708148370379	0.005508902590071921	2.258934906873051	0.945787	0.0067935862086263	0.0164731	14.0	48.0	102.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TRRAP	18.296785677734505	0.005531775436648255	2.257135458462226	0.819938	0.0109669615330286	0.0118314	32.0	190.0	438.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PXYLP1	18.281820902614154	0.005565185198642186	2.2545203786050947	0.00024196	0.528710946024492	0.837898	12.0	37.0	87.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TRIM21	18.263555327753117	0.005606229731886814	2.2513291097069277	0.0258302	0.121799793328623	0.0343831	14.0	50.0	98.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MFSD10	18.260903801836033	0.005612212342599891	2.2508659054493103	0.0283078	0.235179131033044	0.0162701	26.0	98.0	171.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RNF157-AS1	14.59193042123394	0.005626903809055327	2.2497305089713935	0.00397288	NA	0.170725	4.0	NA	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
C2orf61	10.357373015493593	0.0056354036142492	2.2490749738212554	NA	0.0056354036142492	NA	NA	33.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ZNF534	18.24926114062116	0.005638554991495645	2.248832179638301	0.0362647	0.114932255255979	0.0261395	22.0	65.0	120.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CSMD3	18.204462611909847	0.0057410399473621825	2.241009431209614	0.0134026	0.0681227143904623	0.122031	66.0	246.0	571.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SPTLC2	18.202810724344165	0.0057448533033368256	2.240721056682353	0.868118	0.0012415700613685	0.103457	3.0	22.0	75.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
HYDIN	18.184243053630855	0.005787885942438041	2.2374800357869056	0.0213679	0.210797682886682	0.024987	82.0	293.0	621.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CREBZF	18.160150765921603	0.005844189007624858	2.233275746940147	0.53424	0.122378901257506	0.00174233	4.0	26.0	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ROBO4	18.151759105444558	0.005863924627813186	2.23181162055233	0.0356539	0.140191748202919	0.0228858	42.0	119.0	210.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TSBP1-AS1	14.462220153672575	0.005956994584175998	2.2249727947414355	0.00435439	NA	0.166204	45.0	NA	157.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ZDHHC2	18.0761139198687	0.006044771391306311	2.218620119182295	0.203988	0.0328257411358179	0.017742	10.0	27.0	71.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RIF1	18.032204463925503	0.006152216543056129	2.210968386828325	0.0304263	0.0483833100250956	0.082492	53.0	196.0	397.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MS4A4A	18.011052286567583	0.006204634181705637	2.2072838189275417	0.007703	0.155105188174359	0.102722	10.0	13.0	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TBC1D7	17.998454364489227	0.006236058885628001	2.2050897925238373	0.00167864	0.15172235283863	0.484929	10.0	35.0	71.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SLC2A1	17.991982763418076	0.006252261834277438	2.2039628427448577	0.428922	0.0014886782809642	0.194049	11.0	38.0	53.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
FCAR	17.99037451014221	0.006256294747691385	2.203682798905925	0.114835	0.935368811398595	0.00115447	11.0	29.0	70.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TRMT12	17.990044159539572	0.0062571234589393915	2.203625275898753	0.0331734	0.571415401452678	0.00654289	10.0	41.0	63.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MRPL42	17.984676921150715	0.00627060253563058	2.202690726262277	0.392062	0.230537573865835	0.00137588	7.0	12.0	35.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
DLL4	17.97977289203394	0.006282942941571503	2.201836884303345	0.212619	0.003151278857534	0.18606	12.0	48.0	96.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
LIG3	17.963862517689726	0.006323141868397289	2.1990670740825733	0.0290087	0.963862733139362	0.00449421	16.0	70.0	158.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PUS7L	17.94668041414212	0.006366834018283044	2.196076471933454	0.968695	0.106822182021625	0.00122484	27.0	71.0	123.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CGAS	14.304853698530566	0.006383037527593715	2.194972602228669	0.0116199	NA	0.0673811	22.0	NA	84.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PLEKHG3	17.933920543049528	0.006399470204709985	2.1938559786246885	0.000394982	0.378873023460706	0.852369	50.0	131.0	289.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MUC22	17.919254041489403	0.006437183404639516	2.191304117018585	0.207932	0.0019781508642381	0.312394	28.0	46.0	291.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
USP25	17.91859007042396	0.0064388958173708455	2.1911886018230793	0.483847	0.0458170485441742	0.00579819	17.0	67.0	149.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MFSD2B	17.910706659453027	0.0064592612883642994	2.1898171471336396	0.041218	0.348870353722198	0.00897405	24.0	43.0	99.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
APOBEC4	17.899369132638398	0.006488659410615924	2.1878450213370213	0.00139885	0.533179563574124	0.174003	11.0	27.0	56.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
NDUFB5	17.89326771747046	0.006504533978771095	2.186783813275828	0.0145082	0.284300177780262	0.0315599	6.0	30.0	40.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
NOS3	17.82636694840616	0.0066810835962996026	2.175153094151929	0.846615	0.0890591059862587	0.00178521	35.0	106.0	240.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
NTMT1	17.82412029918412	0.006687092341336133	2.174762679633083	0.0139145	0.0822016688201155	0.117813	22.0	21.0	126.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
LURAP1L	17.78691195147143	0.006787372368564437	2.1682983239076026	0.0253551	0.0226166377864592	0.239402	10.0	27.0	49.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
EIF3CL	9.979307899990099	0.006808020000000004	2.166979177089614	NA	NA	0.00680802	NA	NA	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
LOC340512	14.134836661355841	0.006876917198729035	2.162606204733383	0.0151515	NA	0.0562605	2.0	NA	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
EFCAB2	17.727509558420955	0.006950494659008048	2.157984286052632	0.0363769	0.008356115006287	0.465254	15.0	33.0	55.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SMIM19	17.726014953570257	0.006954647523267462	2.157724876107457	0.106639	0.222699310182292	0.0059595	3.0	9.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SLC25A47	17.64257000682438	0.007190357612811718	2.1432495094212114	0.0967795	0.0065487318841413	0.232822	14.0	52.0	94.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
NPRL3	17.61352472235102	0.0072742040094752325	2.1382145230576453	0.403092	0.000393097715537	0.944859	28.0	68.0	161.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PEBP4	17.612292243169076	0.007277782725914985	2.1380009141722502	0.172283	0.132201599735495	0.00657749	5.0	20.0	54.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
FZD5	17.607008918574895	0.007293143101053269	2.137085264924857	0.352868	0.0035820359934171	0.118835	6.0	28.0	57.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
OR10Z1	17.577289744980582	0.007380133263931952	2.131935795999757	0.130133	0.0120815790693859	0.0969681	10.0	38.0	61.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ZNF501	17.56401704622951	0.007419307147346736	2.12963664945595	0.0876309	0.0021127345430628	0.828934	7.0	20.0	39.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
FMNL2	17.54969197567963	0.007461812949846258	2.1271556419030406	0.0699754	0.297198930008495	0.00743259	16.0	59.0	123.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
