GENE	TEST_STAT	META_PVAL	UKB_CASE_PVAL	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
OTX1	23.323788973156294	0.0001090943517727082	0.19983	NA	4.3116439240265e-05	8.0	NA	20.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DIAPH2	23.318780713952727	0.00010934625093002942	0.0493665	NA	0.0001749680565859	29.0	NA	12.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RAP1A	23.142527137127708	0.00011858862003935975	0.000102486	NA	0.0920448597787588	7.0	NA	6.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PURG	23.099603287618617	0.00012095441926446618	2.98914e-05	NA	0.32243236055674	11.0	NA	19.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ADI1	26.803406049574868	0.0001576162194980139	0.00388708	0.691168	0.0005629984854172	23.0	17.0	34.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GPC1	26.78606759827101	0.00015879813684742717	1.75488e-05	0.777289	0.111853448697971	52.0	33.0	74.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
VCX	17.363345730894498	0.00016966700000000008	0.000169667	NA	NA	44.0	NA	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GDI1	17.160755925240426	0.00018775399999999996	0.000187754	NA	NA	6.0	NA	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
S100B	17.15837124651689	0.00018797799999999994	0.000187978	NA	NA	4.0	NA	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PLEKHA1	26.378966392792172	0.00018920606569107902	0.585652	0.119543	2.67126176176635e-05	27.0	12.0	46.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DCAF15	26.16074985446471	0.00020780158135983947	0.0002336	0.282142	0.0316464332096389	30.0	13.0	39.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CENPX	21.3019041231531	0.000275874594603974	3.02076e-05	0.783852	NA	13.0	6.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR1C1	25.445605053960417	0.00028230125419667385	0.00501733	0.00126973	0.468137057441344	17.0	8.0	30.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
EEF1AKMT4	21.19561081293365	0.00028960590271689485	0.00224739	0.011111	NA	17.0	9.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
EFHD2	21.11586157665289	0.0003003509485110932	9.05463e-05	NA	0.286997563600847	13.0	NA	12.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PUS7L	25.17509559079688	0.00031688058335146974	3.29448e-05	0.133467	0.776491449264497	39.0	22.0	67.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FAH	25.021854799937127	0.00033828769898888223	0.000271053	0.70008	0.019425462937551	31.0	12.0	31.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
E2F1	24.979749966172367	0.00034441501340488255	4.14438e-05	0.524978	0.173027662974542	16.0	6.0	23.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CBLL2	15.754123681175928	0.0003793459999999999	0.000379346	NA	NA	11.0	NA	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TSPAN8	20.57399351048613	0.00038458511744584017	4.98485e-05	NA	0.683536923568206	8.0	NA	19.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LURAP1L	24.60867394264219	0.0004033643280027048	0.466296	0.000258705	0.0375688444773247	18.0	9.0	26.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
APBA3	24.505977926651394	0.00042136434813512747	0.00128162	0.0250679	0.148496862149399	57.0	39.0	105.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FAM50A	15.48077967922584	0.00043490200000000025	0.000434902	NA	NA	4.0	NA	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
IGSF22	24.160860592160592	0.00048784374929204455	0.00160529	0.0173091	0.20403646757256	69.0	50.0	133.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MINAR1	20.03037133870922	0.0004925518453257483	8.80912e-05	0.507607	NA	47.0	21.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KIF2C	24.01859816585948	0.000518160190107146	0.000882297	0.00901952	0.764943657968274	33.0	7.0	44.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TAAR6	24.004251604887095	0.0005213184630508998	0.00252034	0.0389833	0.062402970109428	25.0	13.0	39.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DSEL	24.00412596110867	0.0005213462059413807	0.00632144	0.0138004	0.0702849890391547	61.0	22.0	77.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
H3C12	14.94968884601432	0.000567174	0.000567174	NA	NA	5.0	NA	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PARP15	23.730376080425877	0.0005853729127607885	0.302578	0.321527	7.22702423548993e-05	24.0	17.0	48.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RP11-542C16.2	14.806330919718933	0.0006093209242393996	NA	NA	0.0006093209242394	NA	NA	31.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
C12orf60	23.627405469993	0.0006114070180741995	0.00049775	0.588796	0.0252579425848535	26.0	7.0	24.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GLOD5	14.716775493097233	0.0006372249999999998	0.000637225	NA	NA	7.0	NA	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PCP4L1	19.439652315634124	0.0006440519168210737	0.0133019	NA	0.0045166813879624	4.0	NA	6.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ITPA	23.497512662123818	0.0006458765101136551	0.0477985	0.0397735	0.004155008135262	13.0	8.0	16.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RABGGTB	19.42764541367321	0.0006475672185683531	0.00138876	NA	0.0435224365751893	10.0	NA	15.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DLEU7	23.416276398578777	0.0006683976913476444	0.00661418	0.0142538	0.0872596599433554	12.0	6.0	13.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KRT6B	23.397446256978462	0.0006737271818204763	0.555427	0.00202017	0.0074010646010288	30.0	15.0	61.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RAB32	23.101130767167117	0.0007633051535188676	0.419088	0.13206	0.0001740109878601	11.0	8.0	14.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PAQR5	23.01264564763455	0.0007922542924959762	0.0653601	0.468345	0.000328843221815	16.0	11.0	23.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RPS20	18.958056616182745	0.0008009978042258938	0.000102238	NA	0.74764936165867	4.0	NA	5.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NTNG1	22.968228295588084	0.0008071899082243349	0.00162294	0.0136206	0.465600987467991	20.0	8.0	29.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LOC100288637	18.796470832367387	0.000861703515541143	0.000269671	0.307301	NA	52.0	4.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ADRA2B	22.70535699489833	0.000901412438528341	0.687321	0.0680616	0.0002509184557883	35.0	9.0	57.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KAT2B	22.685224844970772	0.0009090582413092032	0.00212501	0.0794703	0.0702101957618877	34.0	13.0	45.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DLEU7-AS1	18.53854238188883	0.0009681581224623986	0.00661418	0.0142538	NA	12.0	6.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GSTA4	22.453782259693586	0.001001660610575177	0.0104403	0.0238767	0.0533993354645922	7.0	4.0	18.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MTRES1	18.438102139697	0.0010130422571870826	0.00399603	0.0248078	NA	15.0	5.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
AQP8	22.418409972483296	0.0010166059267222884	0.00192994	0.00828423	0.847438464908677	17.0	7.0	28.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MYOCD	22.37315556667988	0.001036045961729704	0.000489693	0.917058	0.0308610215301176	46.0	19.0	77.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CREM	22.33163383626797	0.0010542031196919405	0.0166956	0.00125538	0.675103080835216	11.0	5.0	38.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SMR3A	18.24818591639406	0.001103603070250586	0.0108554	NA	0.0100417856068462	6.0	NA	12.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DCAF1	21.960337345771993	0.001231075359735391	0.211237	0.473686	0.0001702600650022	25.0	10.0	66.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CD69	17.990937412136322	0.0012391410448516942	0.000176607	NA	0.701955636313927	5.0	NA	12.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PROK2	21.91801338917891	0.0012529973893715717	0.000807802	0.0771567	0.279180638881449	5.0	4.0	12.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MVD	21.90414050144408	0.0012602658927965073	0.00047491	0.0999069	0.369291682944901	44.0	27.0	69.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TAS1R3	21.88974598527814	0.0012678513868890503	0.000423725	0.447796	0.0930117372165817	106.0	52.0	153.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
BOLA1	17.881947478099157	0.001301407690515064	0.262246	NA	0.0004992011413238	8.0	NA	15.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CXorf58	13.26840004353067	0.0013146299999999998	0.00131463	NA	NA	7.0	NA	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
IGFL4	17.790981745052555	0.0013557347962695411	0.0249659	NA	0.0054876976263408	4.0	NA	8.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NFATC1	21.674365727681224	0.0013868403344178687	0.000953912	0.308315	0.0668295160817688	101.0	40.0	103.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FAM107A	21.614899191948528	0.0014215772477872471	2.02481e-05	1.0	1.0	14.0	5.0	23.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CD59	17.651959097495265	0.0014431173247768515	NA	0.000932526	0.157494298093904	NA	4.0	15.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TFCP2L1	21.562023425445954	0.0014531791657488552	0.106684	0.0740995	0.0026299744877268	17.0	10.0	40.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GATAD1	21.42826670002002	0.001536224870591738	0.000229294	0.567945	0.170691555704418	7.0	4.0	14.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ERLIN2	17.512412618258686	0.001536416254261527	0.220859	NA	0.0007130382310505	11.0	NA	22.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KDM4C	21.346658197029893	0.0015891576712484545	8.88611e-05	0.815872	0.319373115720699	43.0	21.0	94.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RNF114	21.311120354685105	0.0016127625495233279	0.138257	0.900118	0.000189392352175	12.0	6.0	23.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
USP6NL	21.26320194414241	0.0016451350520240104	0.0303222	0.500363	0.0015911402735152	42.0	19.0	66.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ANAPC7	21.214031368945914	0.001679014612039015	0.114768	0.0009792	0.22016049878812	23.0	5.0	35.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF56	17.258630979876177	0.001721596281931752	0.749433	0.000238563	NA	13.0	21.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PCBD1	17.250737266289544	0.0017276961655930275	0.575941	NA	0.0003116534953778	5.0	NA	8.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZBTB43	21.127024027945108	0.0017406456551506664	0.895649	0.125096	0.0002306448460122	11.0	6.0	31.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PSG7	21.123996637127533	0.0017428294742951396	0.0080205	0.00786402	0.41033291919023	48.0	22.0	85.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SLIRP	21.110219402562826	0.001752801646240801	8.0731e-05	0.490122	0.658611897518567	12.0	9.0	12.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GDF9	21.070303880169696	0.0017820094059337705	0.657114	0.0709472	0.0005702504886185	22.0	7.0	43.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
STEAP1	17.17985840760443	0.001783431971361778	0.0222539	NA	0.0083567039083077	9.0	NA	21.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RIPOR2	17.159009037185193	0.001800161945608051	0.108815	0.00172695	NA	44.0	28.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FBL	21.025463759833304	0.0018153888858788473	0.00433174	0.0755123	0.0831186488517613	13.0	6.0	28.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PPEF1	12.597305941500085	0.0018387800000000004	0.00183878	NA	NA	13.0	NA	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FIBCD1	20.986356945882157	0.0018449992944760507	0.00128469	0.38851	0.0555481943383129	44.0	25.0	79.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
IQUB	20.938485757447843	0.00188188955805591	0.0119062	0.0921221	0.0258897934134001	37.0	19.0	73.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PANK4	20.901552774661468	0.0019108428547559883	0.403738	0.0628894	0.0011392221088566	46.0	24.0	60.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SMAD7	16.98416187629289	0.0019466933326520392	0.00068879	NA	0.297748289597529	18.0	NA	18.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TMEM131L	16.971382688665706	0.0019578529194796994	0.000379353	0.544086	NA	84.0	31.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MIDN	20.83242607684329	0.0019662097239640615	0.0175457	0.00895679	0.190534253920791	43.0	15.0	48.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PPIP5K2	20.820543595991168	0.001975883717071272	0.073791	0.74768	0.0005459554975097	32.0	15.0	57.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
C11orf63	12.417433275788785	0.0020118176986260996	NA	NA	0.0020118176986261	NA	NA	68.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RGS7BP	16.893399646128504	0.0020273325442358115	0.00173995	NA	0.123341182608744	10.0	NA	17.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FGF3	16.836201561322206	0.002079833725680214	0.00753769	NA	0.0292972603509487	16.0	NA	19.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
C3orf33	20.65144773589754	0.0021187008741174224	0.0698326	0.494313	0.0009495872141529	23.0	18.0	34.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RMND5A	16.745593845265276	0.002165756895505678	0.00161582	NA	0.143003780586067	7.0	NA	9.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DCDC2B	20.551081995548905	0.0022081908082754527	0.468585	0.0260764	0.0028206761709287	9.0	5.0	21.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
EP400	20.453776490493585	0.002298474449051126	0.0119656	0.0900063	0.0335978493491984	175.0	62.0	295.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
