GENE	TEST_STAT	META_PVAL	UKB_ALL_CASES_PVAL	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
EBAG9	16.93842588709374	0.0019869248234913365	0.488164	NA	0.0004298350276437	40.0	NA	9.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PPIP5K2	20.782267921371492	0.0020073629814713217	0.0752168	0.74768	0.0005459554975097	133.0	15.0	57.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C11orf63	12.417433275788785	0.0020118176986260996	NA	NA	0.0020118176986261	NA	NA	68.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
H2BC8	12.370467558432027	0.0020596199999999986	0.00205962	NA	NA	22.0	NA	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LAT	20.718624217306242	0.0020607947841601686	0.0642112	0.755382	0.0006534772862658	54.0	11.0	24.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RNF208	20.608620816237305	0.002156444791002658	0.00198425	0.242157	0.0696949696494932	55.0	6.0	24.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CXCL8	16.69175587392785	0.002218458811526778	0.439705	NA	0.0005398459669456	20.0	NA	10.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARL11	20.499584280000832	0.002255531707112351	0.0390084	0.0811173	0.0111763555385002	40.0	6.0	17.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TUBA1B	16.648730227386135	0.0022614835685499804	0.000638465	NA	0.379871814389655	14.0	NA	5.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARRDC5	20.35571768748501	0.002393102911793863	0.0248423	0.00182528	0.838090213399151	75.0	13.0	50.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AMN	20.340607485380662	0.0024080189666340845	0.18824	0.0206295	0.0098603558635012	88.0	14.0	21.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAM163B	20.325273732982385	0.0024232485337732645	0.00321293	0.277683	0.0432486276290015	58.0	4.0	24.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DCDC2B	20.234283713625288	0.00251557487159835	0.54901	0.0260764	0.0028206761709287	49.0	5.0	21.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF433-AS1	16.394735642050193	0.002532747785652652	0.000296215	0.929654	NA	157.0	28.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DCLK1	20.204063294840825	0.0025469924082713756	0.000398614	0.476245	0.215953587242434	63.0	3.0	35.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PCBD1	16.33782211803514	0.0025977943259193497	0.909107	NA	0.0003116534953778	19.0	NA	8.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ANAPC7	20.12776197288806	0.0026280310139112444	0.197561	0.0009792	0.22016049878812	91.0	5.0	35.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PANK4	20.12359056659156	0.0026325332519153586	0.595706	0.0628894	0.0011392221088566	178.0	24.0	60.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IL12A	16.300808260461892	0.0026409777126597494	0.112005	NA	0.0025768376100689	33.0	NA	20.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MET	20.079845560516116	0.002680203522907097	0.00758382	0.0510471	0.112682856163331	190.0	24.0	97.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
USP6NL	20.056431620769942	0.0027060635700121255	0.055438	0.500363	0.0015911402735152	164.0	19.0	66.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM9B	16.242325220524243	0.0027106540262581192	0.400055	NA	0.0007428552363274	27.0	NA	18.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAM186B	20.043893648981523	0.002720011380883458	0.326893	0.0513365	0.0026466220058284	147.0	29.0	81.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RTEL1-TNFRSF6B	19.991961574263698	0.0027785339977230237	0.0293885	0.0892916	0.0173705143279764	504.0	84.0	177.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ITFG1-AS1	11.744350182234248	0.0028167399999999977	0.00281674	NA	NA	24.0	NA	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CAMSAP1	19.951259725168743	0.002825258515889287	0.555321	0.227093	0.000368885133114	270.0	32.0	123.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HHEX	19.94615646224943	0.0028311707369165187	0.000550288	0.126007	0.672608640943204	43.0	5.0	14.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR51B2	16.092603833426143	0.002897387324936557	0.00256295	0.124967	NA	54.0	9.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MACO1	16.07940484985507	0.002914444134865809	0.0213266	0.0151175	NA	53.0	5.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
WARS2	19.873783743201876	0.002916326824445462	0.00551577	0.14583	0.0601187121565389	62.0	11.0	26.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HESX1	19.85543139369478	0.0029383149335561465	0.0389401	0.00444241	0.282118882182589	34.0	7.0	18.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
