COHORT: GNE_AMP_NIH_UKB_CASE_CONTROL_META; VARIANT GROUP: ALL_MISSENSE_SNPEFF; MAF: 0.001; NUMVAR >= 4 for SkatO
GENE	TEST_STAT	META_PVAL	UKB_CASE_PVAL	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
TMEM9B	23.474322924374455	0.00010178603520059442	0.0107575	NA	0.0007428552363274	5.0	NA	18.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OTX1	23.323788973156294	0.0001090943517727082	0.19983	NA	4.3116439240265e-05	8.0	NA	20.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DIAPH2	23.318780713952727	0.00010934625093002942	0.0493665	NA	0.0001749680565859	29.0	NA	12.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RAP1A	23.142527137127708	0.00011858862003935975	0.000102486	NA	0.0920448597787588	7.0	NA	6.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PURG	23.099603287618617	0.00012095441926446618	2.98914e-05	NA	0.32243236055674	11.0	NA	19.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ADI1	26.803406049574868	0.0001576162194980139	0.00388708	0.691168	0.0005629984854172	23.0	17.0	34.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GPC1	26.78606759827101	0.00015879813684742717	1.75488e-05	0.777289	0.111853448697971	52.0	33.0	74.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
VCX	17.363345730894498	0.00016966700000000008	0.000169667	NA	NA	44.0	NA	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GDI1	17.160755925240426	0.00018775399999999996	0.000187754	NA	NA	6.0	NA	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
S100B	17.15837124651689	0.00018797799999999994	0.000187978	NA	NA	4.0	NA	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PLEKHA1	26.378966392792172	0.00018920606569107902	0.585652	0.119543	2.67126176176635e-05	27.0	12.0	46.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DCAF15	26.16074985446471	0.00020780158135983947	0.0002336	0.282142	0.0316464332096389	30.0	13.0	39.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CENPX	21.3019041231531	0.000275874594603974	3.02076e-05	0.783852	NA	13.0	6.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
 
COHORT: GNE_AMP_NIH_UKB_CASE_CONTROL_META; VARIANT GROUP: ALL_MISSENSE_SNPEFF; MAF: 0.001; NUMVAR >= 4 for CMCWald
GENE	TEST_STAT	META_PVAL	UKB_CASE_PVAL	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GBA	32.801246961694474	1.1450681406908975e-05	0.000258426	0.013579	0.0214830395852572	30.0	15.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KIF9	30.879880160587632	2.6723516355612115e-05	7.06372e-07	0.484807	0.575329793399795	48.0	25.0	82.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DSEL	28.841023271699882	6.519908086995508e-05	0.00142626	0.0124232	0.030819045993025	61.0	22.0	77.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
APBA3	25.727705529210887	0.0002502022848500487	0.00134629	0.0116824	0.164675517221868	57.0	39.0	105.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ADI1	25.670344405418206	0.00025642341125924637	0.0041791	0.975774	0.0006536172912834	23.0	17.0	34.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TMEM9B	20.94464991236047	0.00032477193945992415	0.027599	NA	0.0010257315461657	5.0	NA	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
STK38L	20.87105186056909	0.0003358650515936488	0.176111	NA	0.0001667716361832	8.0	NA	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PURG	20.85300759534426	0.0003386415969036159	0.000142128	NA	0.208519795514343	11.0	NA	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LURAP1L	24.7598586032218	0.00037823510151278834	0.292899	0.000251641	0.0570119278232286	18.0	9.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DLEU7	24.4122931435827	0.0004384733522953522	0.00637429	0.00979373	0.080086249114731	12.0	6.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KAT2B	24.310784133758183	0.0004577834766835757	0.00198788	0.0606067	0.0436585691405621	34.0	13.0	45.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PAQR5	23.42965897259073	0.0006646352369291145	0.0726946	0.306817	0.0003663807330906	16.0	11.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DLEU7-AS1	19.362990921339552	0.0006668252018853099	0.00637429	0.00979373	NA	12.0	6.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TFCP2L1	23.228093485615595	0.0007235747012206064	0.0943052	0.0520241	0.0018422279657895	17.0	10.0	40.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
C12orf60	23.10696090898985	0.0007614346630219128	0.00135261	0.39908	0.0177891269492137	26.0	7.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PSG7	22.440464762763504	0.001007261972132321	0.00706998	0.00637805	0.297172683720856	48.0	22.0	85.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
JADE1	22.3393633059775	0.0010507995918537113	0.00624441	0.0442246	0.0510403412566328	25.0	6.0	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
C11orf63	13.694747748088494	0.0010622416134898	NA	NA	0.0010622416134898	NA	NA	68.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR2T8	22.098265551199738	0.001162211913739894	0.145781	0.0177751	0.0061363430128891	18.0	5.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ARHGEF38	22.088663905527753	0.0011668808582498134	0.361048	0.00754437	0.0058656973833109	40.0	15.0	58.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TSPAN8	18.120531772469395	0.0011689232046269175	0.000240083	NA	0.483966289173501	8.0	NA	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
IQUB	22.061054519883232	0.00118040906176651	0.0127069	0.0783537	0.0162706070625745	37.0	19.0	73.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NOP53	18.024819164795318	0.001220390608576882	0.00970228	0.0125628	NA	47.0	28.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
E2F1	21.944072204439482	0.0012394551708591508	0.000435059	0.35163	0.112271929798619	16.0	6.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
 
COHORT: GNE_AMP_NIH_UKB_CASE_CONTROL_META; VARIANT GROUP: ALL_MISSENSE_SNPEFF; MAF: 0.01; NUMVAR >= 4 for SkatO
GENE	TEST_STAT	META_PVAL	UKB_CASE_PVAL	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GBA	75.3411823847627	3.265066740238263e-14	0.000314406	1.05348e-05	1.31750719223334e-08	32.0	17.0	18.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LRRK2	39.00097178603059	7.154462945449525e-07	0.371834	1.96111e-07	0.0465795758379102	120.0	56.0	179.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SLC6A14	27.39699940655811	1.652304845527301e-05	1.61599e-06	NA	0.695630314370337	8.0	NA	14.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
EEA1	31.057496665214344	2.471650073737717e-05	5.51316e-06	0.710964	0.0459940953463497	50.0	27.0	84.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CSNK1A1P1	20.138361854043588	4.23653e-05	4.23653e-05	NA	NA	5.0	NA	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RPUSD1	29.226865879203892	5.510758567134372e-05	0.892608	1.28091e-05	0.039381052741897	40.0	31.0	78.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
STK38L	24.65431190455271	5.9036645436835836e-05	0.165171	NA	2.68194825381318e-05	8.0	NA	11.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SBF2-AS1	23.860393402503355	8.518959160918192e-05	1.38708e-05	0.474985	NA	26.0	4.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TMEM9B	23.474322924374455	0.00010178603520059442	0.0107575	NA	0.0007428552363274	5.0	NA	18.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OTX1	23.323788973156294	0.0001090943517727082	0.19983	NA	4.3116439240265e-05	8.0	NA	20.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PXYLP1	27.552349098903115	0.00011406752454236743	0.159534	9.52418e-05	0.0684545882222868	29.0	12.0	37.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RAP1A	23.142527137127708	0.00011858862003935975	0.000102486	NA	0.0920448597787588	7.0	NA	6.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GDF9	27.443806788010413	0.0001195501724484247	0.476441	0.112354	2.05142388890467e-05	24.0	9.0	44.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RAP1GDS1	26.724661558904806	0.0001630548207383205	0.0044127	0.000804792	0.443022133046199	32.0	17.0	33.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GDI1	17.160755925240426	0.00018775399999999996	0.000187754	NA	NA	6.0	NA	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
S100B	17.15837124651689	0.00018797799999999994	0.000187978	NA	NA	4.0	NA	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KIF9	25.663619383940148	0.00025716269157527536	5.00855e-06	0.533954	1.0	49.0	27.0	83.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FAH	25.021854799937127	0.00033828769898888223	0.000271053	0.70008	0.019425462937551	31.0	12.0	31.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CALD1	24.522736464351787	0.00041837392253518473	2.5885e-05	0.707166	0.258455569272961	44.0	23.0	58.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DEFB108B	24.192486189315787	0.00048134519118944827	2.2639e-05	0.857171	0.287570056855764	9.0	4.0	8.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RNF114	23.953265372653384	0.0005326966503173487	0.108426	0.30628	0.000189392352175	14.0	9.0	23.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
H3C12	14.94968884601432	0.000567174	0.000567174	NA	NA	5.0	NA	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RP11-548K23.11	14.889221173829226	0.0005845837006277999	NA	NA	0.0005845837006278	NA	NA	29.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DIAPH2	19.517219228089374	0.0006217930201187951	0.330317	NA	0.0001749680565859	32.0	NA	12.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
 
COHORT: GNE_AMP_NIH_UKB_CASE_CONTROL_META; VARIANT GROUP: ALL_MISSENSE_SNPEFF; MAF: 0.01; NUMVAR >= 4 for CMCWald
GENE	TEST_STAT	META_PVAL	UKB_CASE_PVAL	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GBA	70.59870984100344	3.081642368794255e-13	0.000312011	1.21058e-05	1.23743257136136e-07	32.0	17.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
EEA1	33.0893019730281	1.0079000136200533e-05	2.80507e-06	0.605938	0.0384040900142764	50.0	27.0	84.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GDF9	26.718502384391492	0.00016348794167870634	0.463964	0.0929277	3.66034020865596e-05	24.0	9.0	44.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
IDUA	26.285762993529147	0.0001969385485037986	0.00028152	0.336791	0.0206656637346275	144.0	95.0	53.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RNF114	26.187964386261235	0.00020538753356219935	0.0475803	0.168915	0.0002560120421331	14.0	9.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LSR	25.646720855051534	0.000259029630929718	0.00310709	0.050274	0.0172658535488151	44.0	25.0	72.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TMEM9B	20.94464991236047	0.00032477193945992415	0.027599	NA	0.0010257315461657	5.0	NA	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
STK38L	20.87105186056909	0.0003358650515936488	0.176111	NA	0.0001667716361832	8.0	NA	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RP11-548K23.11	15.466122116689498	0.00043810100973390025	NA	NA	0.0004381010097339	NA	NA	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DLEU7	24.4122931435827	0.0004384733522953522	0.00637429	0.00979373	0.080086249114731	12.0	6.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FAM187A	24.273724777603906	0.0004650398856302755	3.01198e-05	0.701053	0.253760897150623	25.0	14.0	59.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KIF9	24.118299671554016	0.0004967257912973213	1.18327e-05	0.52083	0.939718819171644	49.0	27.0	83.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
USE1	23.826742464559253	0.0005619976453926216	0.128666	0.00130682	0.0398482304923067	16.0	8.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CAMP	23.80657445902004	0.000566812511350054	0.0207714	0.00960337	0.0339295897742974	11.0	6.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SEZ6L2	23.654560156846557	0.0006044329860996889	0.815788	0.0199365	0.0004490051230869	49.0	16.0	91.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
JADE1	23.571039335063382	0.0006261368344653368	0.00211413	0.040478	0.0889739982379418	26.0	8.0	44.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DLEU7-AS1	19.362990921339552	0.0006668252018853099	0.00637429	0.00979373	NA	12.0	6.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
L3HYPDH	23.267791651838714	0.0007115742463967697	0.00749955	0.50077	0.0023593356577296	25.0	10.0	35.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PXYLP1	22.947636526839332	0.0008142075115126146	0.0812872	0.00024196	0.528710946024492	29.0	12.0	37.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
AGAP14P	13.795966363666869	0.0010098199999999994	0.00100982	NA	NA	32.0	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ARHGEF38	22.377879113606383	0.0010339999287325274	0.361048	0.00754437	0.0050759503929035	40.0	15.0	59.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CCDC103	22.238183146803546	0.0010962180651769733	3.72258e-05	0.574354	0.693451666494161	41.0	19.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SNX27	21.930433482450823	0.0012465249328874643	0.0381537	0.00239329	0.189380339023877	26.0	9.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DCDC2C	21.804296073774648	0.001313811092501781	0.721881	3.77936e-05	0.675108215684952	16.0	10.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
 
COHORT: GNE_AMP_NIH_UKB_CASE_CONTROL_META; VARIANT GROUP: ALL_LOF_HC_LOFTEE; MAF: 0.001; NUMVAR >= 4 for SkatO
GENE	TEST_STAT	META_PVAL	UKB_CASE_PVAL	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
AUNIP	42.03485100546311	1.6406449871452334e-08	3.12638e-08	NA	0.0238345148633997	4.0	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
