GENE	TEST_STAT	META_PVAL	UKB_ALL_CASES_PVAL	AMP_NIH_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
ZFP42	16.51000395283419	0.0024058841408714365	0.00803399	0.0323569	54.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAM214A	16.479377166251382	0.0024389677043986546	0.0144894	0.0182179	155.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HESX1	16.476731814388305	0.0024418461985077798	0.0242476	0.0109007	34.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC38A5	12.02391418468564	0.00244929	0.00244929	NA	36.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF534	16.453287532783506	0.002467503406082479	0.000387408	0.690312	116.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ENDOU	16.442576144178837	0.002479314073946587	0.0158211	0.0169943	67.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ANKS1B	16.416890741483	0.002507862875147241	0.00368594	0.0738872	202.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DEFB108B	11.971752382194502	0.0025140100000000005	0.00251401	NA	21.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ITFG1	16.379159068465132	0.0025503890790190683	0.00913314	0.0303872	91.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PNMA3	11.916036331346453	0.0025850300000000003	0.00258503	NA	43.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARRDC5	16.338443833260282	0.002597074954065864	0.249165	0.00113675	75.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GADD45G	11.897576545655092	0.0026089999999999993	0.002609	NA	13.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RUBCN	16.317957731267896	0.0026208825397073497	0.0014299	0.200122	205.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LRRC56	16.273414152162673	0.002673392452351977	0.294552	0.00099337	128.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GSTM5	16.200687698934374	0.0027613608725638936	0.139525	0.00217477	52.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KHDRBS2	16.179661079841885	0.002787321237273921	0.0175866	0.0174361	57.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LGR6	16.087756120351187	0.0029036404873550668	0.635208	0.000505443	190.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BCO2	15.945483303707288	0.003093196132117937	0.0174059	0.0198055	90.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OVOL1	15.894967849029124	0.003163388367982174	0.0179902	0.0196524	45.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TUBA1B	11.503465882940311	0.0031772699999999985	0.00317727	NA	14.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TOM1	15.876636544667413	0.0031892458092894235	0.0667586	0.00534472	111.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF736	15.855698233701656	0.0032190351365955104	0.00158918	0.226885	65.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SUMF2	15.70454942090937	0.003442352224668287	0.00211001	0.184296	95.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CFAP52	15.576764168651781	0.003642986550682927	0.027222	0.0152275	93.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RPLP1	11.160082448931393	0.003772409999999999	0.00377241	NA	19.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PDPR	15.450647196871735	0.003852264805816615	0.0411145	0.0107384	119.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ABCF2-H2BE1	15.430661843224625	0.003886496103519882	0.00132877	0.335602	74.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ATP9B	15.382804052154581	0.003969688058937808	0.186263	0.00245211	243.0	39.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TOM1L2	15.35935283483828	0.0040110903433907335	0.0275484	0.016775	96.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RPL13A	15.331327812604513	0.004061124526447672	0.00555709	0.0843329	51.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ACSS2	15.32232728354887	0.004077323305211625	0.000536949	0.87673	126.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
H2BC21	10.99235159582441	0.004102429999999999	0.00410243	NA	13.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C1QL1	10.955404878070642	0.004178919999999999	0.00417892	NA	41.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MRPL42	15.049994082018243	0.004598641409204771	0.00137588	0.392062	35.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CLEC11A	15.012526521201064	0.0046753066993246665	0.784451	0.000700657	90.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KRT19	15.011522680346244	0.004677377910702427	0.00421779	0.130378	69.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
JUP	14.980077042531493	0.004742717555102387	0.00305306	0.182971	167.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ALOX12	14.917472357898887	0.004875481528556166	0.0375045	0.0153684	93.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ALOX12-AS1	14.917472357898887	0.004875481528556166	0.0375045	0.0153684	93.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SERINC1	14.914950887169166	0.004880904512239611	0.00942081	0.0612592	58.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ITPK1	14.875436885782019	0.004966665957422583	0.00626776	0.0939134	102.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KCTD19	14.863996953950332	0.004991770284000886	0.00993299	0.0595997	145.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF333	14.826682780164662	0.005074523330647262	0.00184267	0.327325	103.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NAA38	14.801927708166689	0.005130165237480552	0.000882845	0.6917	100.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
COL8A1	14.79827298273663	0.005138430535396899	0.0089118	0.0686484	106.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ABHD8	14.71577204306655	0.005328526704656669	0.0440266	0.0144809	68.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADGRF4	14.709450539951499	0.005343373998661051	0.00623368	0.102598	144.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GPRC5C	14.69861284360524	0.005368922997789016	0.000922142	0.697331	149.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SPART	14.68575584014813	0.005399387871977748	0.00120055	0.539074	102.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PDE7A	14.575424968688331	0.005667889288770652	0.00234024	0.292231	80.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MEFV	14.571906257152632	0.005676664573893733	0.305805	0.0022403	205.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GNG7	10.332908729828166	0.005704760000000002	0.00570476	NA	18.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR4C16	14.512995246612451	0.00582557750332652	0.0190399	0.0370577	110.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OPRM1	14.504551921330567	0.005847231811504441	0.0906764	0.00781416	179.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HEY1	14.501545475216915	0.0058549613890308706	0.0224812	0.0315653	51.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SMIM19	10.245537388083022	0.005959499999999997	0.0059595	NA	20.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ITFG1-AS1	10.242405350629765	0.005968839999999998	0.00596884	NA	24.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNHIT6	14.442351275100677	0.006009207413355946	0.053925	0.0135548	63.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR14A2	10.227742802483952	0.00601276	NA	0.00601276	NA	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LRP4	14.439613284228237	0.006016437596621262	0.0291343	0.0251231	289.0	32.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SPAG7	10.117747570930227	0.0063527100000000045	0.00635271	NA	46.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AR	10.042071382428105	0.006597689999999998	0.00659769	NA	69.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CDHR2	14.220826625019457	0.006622618242184794	0.0128785	0.0634047	287.0	41.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
WNT10B	14.191344408878704	0.0067087503567526355	0.0178752	0.0463594	75.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ERI1	14.175779827260975	0.006754664044988893	0.00625207	0.133581	76.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CEP85L	14.170151964181947	0.006771341275675015	0.0137426	0.0609427	145.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CREM	14.163577833171164	0.006790873721577928	0.604562	0.00138988	60.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EIF3C	9.9793078999901	0.00680802	0.00680802	NA	7.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EIF3CL	9.9793078999901	0.00680802	0.00680802	NA	7.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
