META_COHORT	VARIANT_GROUP	MAF	TEST	MIN_NUMVAR	LAMBDA	LAMBDA1000
GNE_AMP_NIH_UKB_ALL_PD_PHENO_META	ALL_MISSENSE_SNPEFF	0.01	CMCWald	2	2.37613579515616	1.0628843770622254
GNE_AMP_NIH_UKB_ALL_PD_PHENO_META	ALL_MISSENSE_SNPEFF	0.01	CMCWald	3	2.3609354529443713	1.0621897769693525
GNE_AMP_NIH_UKB_ALL_PD_PHENO_META	ALL_MISSENSE_SNPEFF	0.01	CMCWald	4	2.3241446649111026	1.0605085723998298
GNE_AMP_NIH_UKB_ALL_PD_PHENO_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	CMCWald	1	2.306638698315643	1.059708613698005
GNE_AMP_NIH_UKB_ALL_PD_PHENO_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	CMCWald	2	2.3357109992730574	1.0610371116136232
GNE_AMP_NIH_UKB_ALL_PD_PHENO_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	CMCWald	3	2.3181155631965162	1.060233064483459
GNE_AMP_NIH_UKB_ALL_PD_PHENO_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	CMCWald	4	2.285168957120058	1.0587275249816706
GNE_AMP_NIH_UKB_ALL_PD_PHENO_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	CMCWald	1	2.3471138486940255	1.0615581801630323
GNE_AMP_NIH_UKB_ALL_PD_PHENO_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	CMCWald	2	2.376574000323387	1.0629044014370461
GNE_AMP_NIH_UKB_ALL_PD_PHENO_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	CMCWald	3	2.3712646607499144	1.0626617840203167
GNE_AMP_NIH_UKB_ALL_PD_PHENO_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	CMCWald	4	2.3416389023803923	1.0613079951234499
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	CMCWald	1	2.0097072785606573	1.0965261622038232
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	CMCWald	2	2.0738284046996487	1.1026560241487693
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	CMCWald	3	2.054097518551852	1.1007697876551172
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	CMCWald	4	2.009539140319034	1.0965100884965933
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	CMCWald	1	2.1354139763369484	1.1085434917381396
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	CMCWald	2	2.2073322737122285	1.115418748939182
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	CMCWald	3	2.190688286464532	1.1138276143134322
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	CMCWald	4	2.1536720417680626	1.11028892927509
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_LOF_HC_LOFTEE	0.001	CMCWald	1	0.7786028658508738	0.9788348404175079
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_LOF_HC_LOFTEE	0.001	CMCWald	2	0.9091762386334178	0.9913174151481514
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_LOF_HC_LOFTEE	0.001	CMCWald	3	0.9510531572228469	0.9953207716874067
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_LOF_HC_LOFTEE	0.001	CMCWald	4	0.9052528960567956	0.9909423508003218
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_LOF_HC_LOFTEE	0.01	CMCWald	1	0.8183289073009128	0.9826325770508304
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_LOF_HC_LOFTEE	0.01	CMCWald	2	0.9318048759781056	0.9934806713365176
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_LOF_HC_LOFTEE	0.01	CMCWald	3	0.972325510437515	0.9973543696028175
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_LOF_HC_LOFTEE	0.01	CMCWald	4	0.9369562959691865	0.9939731376306579
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_MISSENSE_SNPEFF	0.001	CMCWald	1	2.2467286671726012	1.1191849718298623
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_MISSENSE_SNPEFF	0.001	CMCWald	2	2.2660394021983703	1.1210310426475645
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_MISSENSE_SNPEFF	0.001	CMCWald	3	2.2385545190131952	1.1184035382719724
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_MISSENSE_SNPEFF	0.001	CMCWald	4	2.213929493098866	1.1160494310013302
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_MISSENSE_SNPEFF	0.01	CMCWald	1	2.3585034094725623	1.1298704319970077
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_MISSENSE_SNPEFF	0.01	CMCWald	2	2.384697471163762	1.1323745362074733
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_MISSENSE_SNPEFF	0.01	CMCWald	3	2.350389919884819	1.1290947972872114
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_MISSENSE_SNPEFF	0.01	CMCWald	4	2.3379369165295745	1.1279043130277469
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	CMCWald	1	2.23815042676239	1.1183649077946305
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	CMCWald	2	2.2743470173479374	1.1218252354046943
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	CMCWald	3	2.246707352811221	1.1191829342160433
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	CMCWald	4	2.221570576627556	1.116779904559127
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	CMCWald	1	2.3630664864612747	1.130306653780205
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	CMCWald	2	2.4013986586207516	1.1339711390682232
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	CMCWald	3	2.3709202469890673	1.131057458868682
GNE_AMP_NIH_UKB_CASE_CONTROL_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	CMCWald	4	2.353862248408211	1.1294267455195264
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	CMCWald	1	2.8068666104373214	1.0871136113945072
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	CMCWald	2	2.855430864547195	1.089455016972403
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	CMCWald	3	2.8254706138287458	1.0880105574736816
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	CMCWald	4	2.794498838635554	1.0865173298204656
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	CMCWald	1	2.871520534896977	1.0902307406933573
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	CMCWald	2	2.937078572063578	1.0933914595535812
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	CMCWald	3	2.9263522290871617	1.0928743154166902
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	CMCWald	4	2.907755730100069	1.0919777311438381
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_LOF_HC_LOFTEE	0.001	CMCWald	1	0.8519768967474495	0.9928634316337105
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_LOF_HC_LOFTEE	0.001	CMCWald	2	0.9654728437895727	0.9983353584313871
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_LOF_HC_LOFTEE	0.001	CMCWald	3	0.9776717158963273	0.9989234969237476
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_LOF_HC_LOFTEE	0.001	CMCWald	4	0.9315629790958451	0.9967004780487922
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_LOF_HC_LOFTEE	0.01	CMCWald	1	0.8844606992928958	0.9944295579516211
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_LOF_HC_LOFTEE	0.01	CMCWald	2	0.9826696164617086	0.9991644583567201
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_LOF_HC_LOFTEE	0.01	CMCWald	3	0.9932342307808074	0.9996738051458026
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_LOF_HC_LOFTEE	0.01	CMCWald	4	0.9620359460760878	0.9981696568958749
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MISSENSE_SNPEFF	0.001	CMCWald	1	3.0746233202866695	1.1000228399094127
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MISSENSE_SNPEFF	0.001	CMCWald	2	3.0674386280766237	1.0996764477177812
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MISSENSE_SNPEFF	0.001	CMCWald	3	3.036615292742377	1.098190376725778
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MISSENSE_SNPEFF	0.001	CMCWald	4	3.002275771616076	1.0965347815193638
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MISSENSE_SNPEFF	0.01	CMCWald	1	3.1136992501924334	1.10190678936812
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MISSENSE_SNPEFF	0.01	CMCWald	2	3.0995331333785057	1.1012238050304997
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MISSENSE_SNPEFF	0.01	CMCWald	3	3.084343989362385	1.100491497962788
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MISSENSE_SNPEFF	0.01	CMCWald	4	3.0641631567686467	1.099518528957753
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	CMCWald	1	3.0307060699986783	1.097905478144574
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	CMCWald	2	3.05154375155259	1.0989101155000736
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	CMCWald	3	3.0460788003735564	1.0986466363751894
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	CMCWald	4	3.0232307698914727	1.0975450750108648
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	CMCWald	1	3.103012401478331	1.1013915493495516
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	CMCWald	2	3.1436039596211125	1.1033485710807198
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	CMCWald	3	3.123699072460718	1.1023889061032799
GNE_AMP_NIH_UKB_CASE_PARENT_PROXY_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	CMCWald	4	3.1117982627011664	1.1018151379508967
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	CMCWald	1	3.3468615895726628	1.1072429985696242
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	CMCWald	2	3.42001781095539	1.110585970553982
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	CMCWald	3	3.3483066811526068	1.1073090339740679
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	CMCWald	4	3.302181424129538	1.1052012782824128
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	CMCWald	1	3.518079062205209	1.1150670113934782
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	CMCWald	2	3.5790402698469705	1.117852715813788
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	CMCWald	3	3.564981311984855	1.1172102728147648
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	CMCWald	4	3.4805796099245447	1.1133534234575022
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE	0.001	CMCWald	1	0.8673398804448187	0.9939379173126724
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE	0.001	CMCWald	2	0.9839185344391776	0.999265135789942
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE	0.001	CMCWald	3	0.9864464274846286	0.9993806512645068
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE	0.001	CMCWald	4	0.9463607726286442	0.99754888332153
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE	0.01	CMCWald	1	0.8971678445045865	0.9953009462706686
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE	0.01	CMCWald	2	1.0038051303112834	1.0001738805502391
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE	0.01	CMCWald	3	1.0084263938722757	1.0003850554076161
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_LOF_HC_LOFTEE	0.01	CMCWald	4	0.9715310700365961	0.9986990739339255
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MISSENSE_SNPEFF	0.001	CMCWald	1	3.6294802365863728	1.1201576379723506
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MISSENSE_SNPEFF	0.001	CMCWald	2	3.6185856197971664	1.119659793796992
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MISSENSE_SNPEFF	0.001	CMCWald	3	3.580142612057687	1.117903088824558
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MISSENSE_SNPEFF	0.001	CMCWald	4	3.5040712051374454	1.1144269035140206
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MISSENSE_SNPEFF	0.01	CMCWald	1	3.77156736106734	1.1266505003359335
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MISSENSE_SNPEFF	0.01	CMCWald	2	3.7622435292483862	1.1262244352936377
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MISSENSE_SNPEFF	0.01	CMCWald	3	3.7439346577906316	1.12538778677364
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MISSENSE_SNPEFF	0.01	CMCWald	4	3.6613524404648006	1.1216140812198485
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	CMCWald	1	3.6486817187113325	1.1210350755379963
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	CMCWald	2	3.6984182213682524	1.1233078519586395
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	CMCWald	3	3.6753907518954705	1.1222555807524022
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	CMCWald	4	3.626637290918275	1.1200277257442193
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	CMCWald	1	3.869578536138493	1.1311292528770565
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	CMCWald	2	3.8980276075809597	1.1324292714812927
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	CMCWald	3	3.8980276075809597	1.1324292714812927
GNE_AMP_NIH_UKB_CASE_PROXIES_META	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	CMCWald	4	3.8836214903858655	1.1317709645693674
