COHORT: META-GROUP1; APPROACH: RESULTS_COMBINED_P; VARIANT GROUP: ALL_MISSENSE_SNPEFF; MAF: 0.001; NUMVAR >= 4
GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
SEPTIN5	19.77072964817613	0.0005542217870251692	3.2563164056580356	0.71969	NA	7.07449e-05	5.0	NA	63.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
ZNF433-AS1	19.54682677694032	0.000613498945493055	3.212186179419358	0.433162	NA	0.000131465	31.0	NA	159.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
DCDC2C	23.470702591739766	0.0006532253554844688	3.1849369661073337	3.77936e-05	0.675108215684952	0.313769	10.0	18.0	59.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
DCAF1	23.173110808783136	0.0007405245890818995	3.130460516176823	0.616782	0.0002538026319691	0.0593465	10.0	66.0	98.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
IRX6	23.151570218336346	0.0007472708878986099	3.1265219366134467	0.151714	0.190565384718304	0.000324811	12.0	49.0	107.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
USE1	22.98927393588201	0.0008000790186513339	3.0968671184211396	0.00130682	0.0398482304923067	0.195577	8.0	29.0	53.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
CRTAC1	22.870064445607827	0.0008411859314744046	3.0751079993405988	0.00229725	0.62984553027736	0.00747113	28.0	78.0	155.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
LAT	22.86849602029227	0.0008417403627942374	3.0748218472110267	0.546265	0.0005253972822846	0.0376945	11.0	24.0	54.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
ZNF184	22.702046696906212	0.0009026652746754106	3.044473264427295	0.047245	0.0058553254772467	0.0425017	5.0	33.0	84.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
NCAM1	22.570060641516	0.0009540347442159302	3.0204358087901477	0.103627	0.432055904100879	0.000280518	23.0	83.0	151.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
PI4K2A	22.535873738266233	0.0009678016408245803	3.014213645917768	0.0342393	0.00282331375364	0.132164	7.0	17.0	64.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
RNF114	22.45354422050865	0.0010017604614466944	2.999236113507343	0.168915	0.0002560120421331	0.307855	9.0	23.0	41.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
MAGT1	13.595775868703916	0.0011161299999999992	2.95228521848575	NA	NA	0.00111613	NA	NA	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
TOM1	22.06650772908627	0.001177724935454917	2.9289561297214015	0.156181	0.0241087968899287	0.00429057	25.0	60.0	113.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
L3HYPDH	22.011592430928964	0.0012050303707210888	2.9190020073045773	0.50077	0.0023593356577296	0.0140545	10.0	35.0	76.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
 
COHORT: META-GROUP1; APPROACH: RESULTS_COMBINED_P; VARIANT GROUP: ALL_LOF_HC_LOFTEE; MAF: 0.001; NUMVAR >= 4
GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
ZSCAN25	17.611738181767727	0.0001498509999999998	3.8243403545332666	NA	NA	0.000149851	NA	NA	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
TRAPPC3L	19.49868411591205	0.0006270417020061377	3.2027035750402666	NA	0.0020760267795094	0.0280984	NA	4.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
RHOT1	13.899407899260616	0.0009589189999999995	3.018218076185678	NA	NA	0.000958919	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LONP2	21.56369818549993	0.0014521677501507233	2.8379832123158457	0.260053	0.0004014093550155	0.199	4.0	11.0	20.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
RP11-400G3.5	12.58234114487212	0.0018525900862234994	2.7322206643211024	NA	0.0018525900862235	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
NOC2L	12.201260984690983	0.002241454054256101	2.6494701589563654	NA	0.0022414540542561	NA	NA	15.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
SLC17A1	12.109251905860592	0.002346979837439001	2.6294906413458454	NA	0.002346979837439	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
ZNF587B	12.039331424673557	0.0024304819393666977	2.614307601770071	NA	0.0024304819393667	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
KIF19	16.348066802240236	0.002585965437116729	2.587377284006976	NA	0.239361081394202	0.00117763	NA	10.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
TRAP1	11.516477329227266	0.003156666653530599	2.5007712775236506	NA	0.0031566666535306	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LY6K	11.409262724352342	0.0033305049089436974	2.477489921885342	NA	0.0033305049089437	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
USP13	11.24997065826215	0.0036066160478188994	2.4429000892283725	NA	0.0036066160478189	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MEI1	11.17907772486121	0.003736750623543099	2.4275058843373913	NA	0.0037367506235431	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
TMEM252	11.04934212975028	0.00398718	2.3993341578058356	NA	NA	0.00398718	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
OTUD7B	11.02521544659303	0.004035570000000001	2.394095115124925	NA	NA	0.00403557	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
KIN	10.59497797669016	0.0050041436070147015	2.3006702355815083	NA	0.0050041436070147	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
ALG8	10.298005496175447	0.005805191079041898	2.236183480799178	NA	0.0058051910790419	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
RRP1B	10.29113075744051	0.0058251799999999975	2.2346906502506227	NA	NA	0.00582518	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
ENOX2	10.244980371941054	0.00596116	2.224669221370562	NA	NA	0.00596116	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
CTSA	10.058871847119946	0.006542500000000005	2.184256268688081	NA	NA	0.0065425	NA	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
FLYWCH1	14.160500883188558	0.006800034629124047	2.1674888756468236	NA	0.0698803743089678	0.0120429	NA	14.0	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
GLIPR2	9.97289635019981	0.006829879999999997	2.165586926742429	NA	NA	0.00682988	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
FER1L5	9.832479843086926	0.007326627814418405	2.1350958696388016	NA	0.0073266278144184	NA	NA	16.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
SULT1E1	9.760796268004938	0.00759399	2.1195299790881994	NA	NA	0.00759399	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
PRMT2	9.71390243279853	0.007774149496645596	2.1093471121554876	NA	0.0077741494966456	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
 
COHORT: META-GROUP1; APPROACH: RESULTS_COMBINED_P; VARIANT GROUP: ALL_LOF_HC_LOFTEE; MAF: 0.01; NUMVAR >= 4
GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
ZSCAN25	17.611738181767727	0.0001498509999999998	3.8243403545332666	NA	NA	0.000149851	NA	NA	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TRAPPC3L	19.49868411591205	0.0006270417020061377	3.2027035750402666	NA	0.0020760267795094	0.0280984	NA	4.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RHOT1	13.899407899260616	0.0009589189999999995	3.018218076185678	NA	NA	0.000958919	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LONP2	21.56369818549993	0.0014521677501507233	2.8379832123158457	0.260053	0.0004014093550155	0.199	4.0	11.0	20.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RP11-400G3.5	12.58234114487212	0.0018525900862234994	2.7322206643211024	NA	0.0018525900862235	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NOC2L	12.201260984690983	0.002241454054256101	2.6494701589563654	NA	0.0022414540542561	NA	NA	15.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SLC17A1	12.109251905860592	0.002346979837439001	2.6294906413458454	NA	0.002346979837439	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ZNF587B	12.039331424673557	0.0024304819393666977	2.614307601770071	NA	0.0024304819393667	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TRAP1	11.516477329227266	0.003156666653530599	2.5007712775236506	NA	0.0031566666535306	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SOAT2	15.872385394370488	0.0031952719688411045	2.4954921705133817	NA	0.0217959810802337	0.0164051	NA	8.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LY6K	11.409262724352342	0.0033305049089436974	2.477489921885342	NA	0.0033305049089437	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
USP13	11.24997065826215	0.0036066160478188994	2.4429000892283725	NA	0.0036066160478189	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MEI1	11.17907772486121	0.003736750623543099	2.4275058843373913	NA	0.0037367506235431	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TMEM252	11.04934212975028	0.00398718	2.3993341578058356	NA	NA	0.00398718	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
OTUD7B	11.02521544659303	0.004035570000000001	2.394095115124925	NA	NA	0.00403557	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
KIN	10.59497797669016	0.0050041436070147015	2.3006702355815083	NA	0.0050041436070147	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ALG8	10.298005496175447	0.005805191079041898	2.236183480799178	NA	0.0058051910790419	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RRP1B	10.29113075744051	0.0058251799999999975	2.2346906502506227	NA	NA	0.00582518	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ENOX2	10.244980371941054	0.00596116	2.224669221370562	NA	NA	0.00596116	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
FLYWCH1	14.160500883188558	0.006800034629124047	2.1674888756468236	NA	0.0698803743089678	0.0120429	NA	14.0	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
GLIPR2	9.97289635019981	0.006829879999999997	2.165586926742429	NA	NA	0.00682988	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
FER1L5	9.832479843086926	0.007326627814418405	2.1350958696388016	NA	0.0073266278144184	NA	NA	16.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
FAAH2	9.786742119321245	0.007496109999999999	2.1251640491156762	NA	NA	0.00749611	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SULT1E1	9.760796268004938	0.00759399	2.1195299790881994	NA	NA	0.00759399	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PRMT2	9.71390243279853	0.007774149496645596	2.1093471121554876	NA	0.0077741494966456	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
 
COHORT: META-GROUP1; APPROACH: RESULTS_COMBINED_P; VARIANT GROUP: ALL_MODERATE_HIGH_IMPACT_SNPEFF; MAF: 0.001; NUMVAR >= 4
GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GBA	81.95705490073715	1.4077399545184204e-15	14.851477563054816	0.013579	0.0664078248262314	1.77078e-15	15.0	19.0	99.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
TREML1	30.24222942260576	3.535178301954573e-05	4.451588677029129	0.33677	0.376818351378811	2.13559e-06	9.0	38.0	73.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
P2RY10	17.70185236639317	0.00014324899999999992	3.8439084010952866	NA	NA	0.000143249	NA	NA	22.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
CFAP52	25.366507747008257	0.0002920081623651071	3.534605008755072	0.0152275	0.010622818696429	0.0191807	13.0	66.0	103.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
MET	25.30948731846224	0.0002992091002683143	3.5240252017961784	0.0249452	0.0496486096306934	0.00257763	25.0	109.0	224.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
KNOP1	25.199106911839642	0.00031364952563212	3.5035553649591304	0.0347264	0.931362116412468	0.000104305	18.0	46.0	112.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
C11orf63	15.758517975453698	0.0003785134359892001	3.421918699856372	NA	0.0003785134359892	NA	NA	78.0	NA	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
RNF114	24.42867851899763	0.00043543243418531485	3.3610792246677295	0.750554	0.0002560120421331	0.025807	6.0	23.0	41.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
RPL13A	24.267082063323006	0.0004663524740776213	3.331285714890387	0.0843329	0.0189916113580032	0.00335669	6.0	13.0	55.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
ALOX12-AS1	19.55188103004782	0.000612094059011354	3.213181835745229	0.00352118	NA	0.0161315	13.0	NA	117.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
SEPT5-GP1BB	19.412648525607473	0.0006519845821410234	3.185762674161096	0.71969	NA	8.46158e-05	5.0	NA	112.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
ALOX12	23.37779888044519	0.0006793324990984707	3.167917608371855	0.00352118	0.147642875408781	0.0161315	13.0	64.0	117.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
LAT	23.193048831866804	0.0007343335469767515	3.1341066312173593	0.380547	0.0006520259662626	0.0370698	14.0	25.0	72.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
RASAL1	23.171979441294248	0.0007408774283798195	3.130253636260127	0.183743	0.0108546767567477	0.00466059	23.0	89.0	177.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
STK38L	18.99161768970733	0.0007889301072511467	3.102961470022103	NA	0.0002689684924	0.279461	NA	12.0	44.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
NOP53	18.905927456174723	0.0008201049980153204	3.0861305413486577	0.0125628	NA	0.00624516	28.0	NA	146.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
PANK4	22.780210798993142	0.0008735342088632599	3.0587200827478656	0.0372242	0.0007856116618859	0.38664	24.0	61.0	185.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
LURAP1L	22.779832941079988	0.0008736727880202103	3.058651190895436	0.000251641	0.0570119278232286	0.78827	9.0	26.0	59.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
TUBA1B	18.739917671125614	0.0008840068178124115	3.0535443855221183	NA	0.500880744845484	0.000170194	NA	8.0	18.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
GDF9	22.740741065770752	0.0008881269545662154	3.051524948943641	0.0391026	0.0004273382441273	0.690134	8.0	53.0	78.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
BOLA1	22.54481008168269	0.000964184311498912	3.015839939317317	0.0881355	0.0013173145056984	0.109551	5.0	15.0	32.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
HNRNPR	18.53855635648383	0.0009681520164154368	3.014056445680257	NA	0.0032407348001095	0.0290911	NA	23.0	82.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
SEPTIN5	18.443030311892393	0.0010107927771497546	2.995337870091273	0.87292	NA	0.000113285	6.0	NA	68.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
RUBCN	22.163977152498013	0.0011307467672385999	2.946634645211444	0.144553	0.542830589224556	0.000196093	40.0	124.0	233.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
ENDOU	21.958527199555164	0.0012320051944772932	2.9093874610611477	0.00687814	0.272076016270057	0.00911182	15.0	42.0	81.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
 
COHORT: META-GROUP1; APPROACH: RESULTS_COMBINED_P; VARIANT GROUP: ALL_MODERATE_HIGH_IMPACT_SNPEFF; MAF: 0.01; NUMVAR >= 4
