GENE	TEST_STAT	META_PVAL	UKB_ALL_CASES_PVAL	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
ATP1A1-AS1	21.51222529139751	0.0002505782489365232	2.57131e-05	0.828944	NA	33.0	2.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RUSF1	21.445988609637922	0.00025828625656372284	0.000218956	0.100625	NA	139.0	28.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DCAF1	25.070225789921494	0.00033138097763235613	0.0446135	0.473686	0.0001702600650022	98.0	10.0	66.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IRX6	24.60025109759971	0.0004048116849915638	0.000909873	0.219323	0.0228064869013536	107.0	12.0	49.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EIF3CL	15.61863501940369	0.0004059349999999998	0.000405935	NA	NA	7.0	NA	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MRRF	24.572430347923117	0.00040962875538818537	0.000149418	0.479467	0.0644173575734297	57.0	4.0	22.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DCDC2C	24.52988466282755	0.0004171047503211661	0.198422	2.84691e-05	0.834525600387543	59.0	10.0	18.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RPS14	20.355300268124545	0.000424867214972854	5.38495e-05	0.705864	NA	17.0	3.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
H2BC21	20.066224291743723	0.00048458815168550784	0.0178012	0.00246732	NA	14.0	2.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
XPNPEP1	24.086741140409075	0.0005034142951727893	0.0221541	0.750995	0.0003536221502211	87.0	6.0	49.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ROR2	23.912188037885976	0.0005420409391407039	9.43946e-05	0.57257	0.118784179653825	197.0	44.0	143.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PXYLP1	23.881352672243693	0.0005491611476459787	1.0	9.52418e-05	0.0684545882222868	87.0	12.0	37.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF274	23.86182584094114	0.000553717590050609	9.18527e-05	0.184735	0.38799778185608	106.0	11.0	53.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RP11-548K23.11	14.889221173829226	0.0005845837006277999	NA	NA	0.0005845837006278	NA	NA	29.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCDC73	23.65561447078057	0.0006041637941095682	0.144613	6.01278e-05	0.83939414418623	137.0	25.0	69.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SEPTIN5	19.484136454931537	0.0006311919231518496	7.7452e-05	0.758649	NA	63.0	5.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MAGT1	14.728561101520386	0.0006334809999999995	0.000633481	NA	NA	29.0	NA	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EIF3C	19.425855343265173	0.0006480929271274688	0.000405935	NA	0.149029625799656	7.0	NA	2.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RAB32	23.433333107080962	0.0006636059168906213	0.354951	0.13206	0.0001740109878601	28.0	8.0	14.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PARP15	23.136986188238286	0.0007518727048518652	0.324149	0.403797	7.22702423548993e-05	104.0	24.0	48.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF433-AS1	19.064318645926505	0.0007634018808078349	0.000110309	0.65709	NA	159.0	31.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ASPSCR1	22.815253731808543	0.0008607756156325722	0.000260739	0.514324	0.0828491037418421	201.0	41.0	92.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FLNC	22.807439888509343	0.0008636045686240638	0.00163875	0.0446901	0.152301199537029	487.0	80.0	235.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
STARD7-AS1	14.080259253910699	0.0008760129999999996	0.000876013	NA	NA	3.0	NA	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ICAM2	22.769058975003382	0.0008776332286474444	0.0621671	0.0120001	0.0152410957222172	50.0	6.0	20.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TEX44	18.696833535474994	0.0009013803665318707	0.0809532	0.00107597	NA	74.0	11.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RNF114	22.56686956242519	0.0009553115996628927	0.216863	0.30628	0.000189392352175	41.0	9.0	23.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SQSTM1	22.554089342664984	0.0009604422168287951	0.113781	0.00260868	0.0426531560984826	162.0	27.0	57.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RAP1GDS1	22.46503230997616	0.0009969526467743354	0.0371254	0.000804792	0.443022133046199	95.0	17.0	33.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NEUROD2	18.428195690280567	0.001017579066077062	0.000419614	NA	0.237420481038472	42.0	NA	12.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SEZ6L2	22.35258959877818	0.001045000630540499	0.661033	0.0396062	0.0005348235513389	167.0	16.0	91.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MAOA	13.628038128968612	0.001098270000000001	0.00109827	NA	NA	30.0	NA	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ANKRD55	21.855558816929747	0.0012860468607826714	0.536536	0.000538252	0.0621643195252348	110.0	17.0	58.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
L3HYPDH	21.81886016156293	0.0013058638933195468	0.0101262	0.702175	0.0025715966509641	76.0	10.0	35.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OTX1	21.816311973424728	0.0013072509566903628	0.677283	0.626953	4.3116439240265e-05	43.0	3.0	20.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CREBZF	21.71227975263846	0.0013651287709150525	0.000690736	0.165015	0.169200967455268	60.0	4.0	26.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ABCC3	21.671412406429162	0.001388545695254465	0.000483675	0.100232	0.406024791362279	346.0	62.0	161.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
USE1	21.608550043575775	0.001425336038010578	0.256496	0.00127552	0.0620862040099475	53.0	8.0	29.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MRPL15	21.547556251419262	0.0014619449096377785	0.126643	0.0157017	0.0105312457079593	50.0	11.0	32.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR5K3	21.481611212351584	0.0015025619470419639	0.00074992	0.49706	0.058063557667319	73.0	17.0	31.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LOC101928123	12.984996536823006	0.0015147600000000004	0.00151476	NA	NA	12.0	NA	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MAPK8	21.379313049864024	0.001567766165279945	0.387509	0.0183975	0.0031952184305618	40.0	3.0	17.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNFX1	21.371217079699708	0.0015730432284316801	0.00019285	0.44526	0.266358064361439	273.0	45.0	149.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KRTAP21-3	21.284834033075853	0.0016304429285531046	0.0130973	0.0134398	0.135669565556245	10.0	4.0	11.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SORBS3	21.26053869611343	0.00164695281856265	0.275435	0.000104767	0.837701025191625	177.0	37.0	65.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DIAPH2	17.301814268993876	0.0016886004656139263	1.0	NA	0.0001749680565859	106.0	NA	12.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TOM1	21.09452204986042	0.0017642316944503434	0.00292578	0.279296	0.032142255939973	113.0	25.0	60.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RPS20	17.197103961215117	0.0017697097500530819	0.000246603	NA	0.74764936165867	16.0	NA	5.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NCAM1	21.086359514131363	0.0017702040491366059	0.000239637	0.167599	0.65664389779923	151.0	23.0	83.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRIM21	21.056725459664968	0.0017920534217388928	0.00892355	0.0429844	0.0697817140064679	98.0	14.0	50.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RNF157-AS1	17.15835868798031	0.0018006862816813483	0.0511252	0.00367684	NA	23.0	4.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LOC101927550	12.577930664816588	0.0018566799999999994	0.00185668	NA	NA	13.0	NA	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EBAG9	16.93842588709374	0.0019869248234913365	0.488164	NA	0.0004298350276437	40.0	NA	9.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CHRNA3	20.727506884189104	0.00205325471877824	0.000105856	0.637497	0.467611780458672	83.0	10.0	32.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LAT	20.718624217306242	0.0020607947841601686	0.0642112	0.755382	0.0006534772862658	54.0	11.0	24.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
APOBEC3F	20.67951583415153	0.0020943152444930935	0.430061	0.0140599	0.0053454946615911	89.0	20.0	50.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TUBA1B	16.648730227386135	0.0022614835685499804	0.000638465	NA	0.379871814389655	14.0	NA	5.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LIPC	20.457168403711606	0.0022952674826697116	0.195359	0.174884	0.0010573014355462	133.0	27.0	75.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TEX29	20.45254615651871	0.0022996387798247067	0.00594894	0.037999	0.160167455157569	35.0	7.0	13.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF184	20.354400348251374	0.002394399725151789	0.0921844	0.0936243	0.0044060772396924	84.0	5.0	33.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MIR3187	11.957775929807084	0.0025316399999999995	0.00253164	NA	NA	2.0	NA	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NPIPB11	20.187512671676643	0.0025643607000578744	0.247019	0.00345853	0.0483855202734966	290.0	11.0	44.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RBM20	20.17376075948441	0.0025788799368010973	0.000521489	0.247339	0.322690187043243	237.0	46.0	119.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HSPB9	20.16421214762158	0.002589008524713527	0.00067805	0.871041	0.0708103348502943	31.0	3.0	11.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SST	20.0090163635822	0.002759180591098085	0.62674	0.00569972	0.0126519179811323	11.0	4.0	10.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CRTAC1	19.991007190618642	0.0027796209173125267	0.0171022	0.00322037	0.828037854756966	155.0	28.0	78.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
XKR5	19.97262351618309	0.0028006387095542494	0.00237106	0.600874	0.0323053129507248	176.0	34.0	97.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TROVE2	11.754137865013526	0.0028029889962641005	NA	NA	0.0028029889962641	NA	NA	41.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HHEX	19.94615646224943	0.0028311707369165187	0.000550288	0.126007	0.672608640943204	43.0	5.0	14.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LLCFC1	16.120940453176857	0.002861099731687135	0.00055257	0.571472	NA	27.0	6.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DNAJC9-AS1	16.107814489972682	0.0028778527360678865	0.0189657	0.0167596	NA	41.0	7.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR51B2	16.092603833426143	0.002897387324936557	0.00256295	0.124967	NA	54.0	9.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MACO1	16.07940484985507	0.002914444134865809	0.0213266	0.0151175	NA	53.0	5.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
STIMATE	16.03569101597134	0.0029716436562055174	0.00314893	0.104648	NA	42.0	6.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CDCP2	19.8234843454602	0.0029769774098441872	0.225314	0.0125754	0.0175014923548564	82.0	19.0	39.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CHERP	19.821792829544673	0.002979038266388968	0.0202073	0.030645	0.0801464815659094	128.0	13.0	64.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC38A5	15.976577767853374	0.003050754356172216	0.000658141	NA	0.515716790371586	36.0	NA	2.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LOC100288123	15.909688959499494	0.003142772800480462	0.0160815	0.0218237	NA	27.0	5.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DCAF12L2	15.89484428153102	0.0031635619749815005	0.00203714	NA	0.173563157582078	38.0	NA	9.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FBXW11	19.668802637627785	0.0031713028144142153	0.0618548	0.290209	0.0029846230639213	54.0	5.0	24.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
INO80	19.63704194260572	0.003212707475787663	9.26551e-05	0.856145	0.686204983747043	203.0	28.0	100.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PNMA3	11.407620950096417	0.0033332399999999995	0.00333324	NA	NA	43.0	NA	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PPFIBP2	19.413815004827967	0.003518955028922764	0.00641366	0.811649	0.0116914787327127	212.0	47.0	105.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KIAA0922	11.284500336025074	0.0035448828431796013	NA	NA	0.0035448828431796	NA	NA	148.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RP11-402G3.3	11.27711138878416	0.003558003541444304	NA	NA	0.0035580035414443	NA	NA	9.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SBK1	15.612216294822652	0.0035861984717695744	0.0005352	NA	0.760911594331447	69.0	NA	15.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PTPN13	19.35503172684621	0.0036042208645834825	0.0092962	1.0	0.0067422181963683	380.0	72.0	224.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CD1D	19.329050459825773	0.0036425453158404095	0.000860114	0.0989722	0.745900299727071	54.0	11.0	29.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GNG12-AS1	15.524826447618498	0.00372778194644767	0.0153322	0.0277474	NA	131.0	8.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
